Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc	Zw	Zwc
405/647	21560.3	24865.9	21609.1	24872.9	706.59198	5103.72803	343.09900	0.79874	0.95430	404.84576	5168.85596	4169	1	3	1	21	48.1621	447.42699	14.86907	21560.3	24865.9	21609.1	24872.9	21.0	21.0
405/647	20842.0	20693.9	20890.8	20700.9	893.73035	5817.43115	325.70349	0.81957	1.63305	435.11481	5942.98145	4177	1	3	1	-175	-147.858	509.99499	12.54280	20842.0	20693.9	20890.8	20700.9	-175.0	-175.0
405/647	21090.6	12576.5	21139.4	12583.5	1563.64722	30843.96289	315.99500	0.32896	1.25930	450.77277	30330.72266	4191	4	1	1	-89	-61.8939	2703.98844	4.81977	21090.6	12576.5	21139.4	12583.5	-89.0	-89.0
405/647	19859.6	12217.9	19908.5	12224.9	692.38519	28796.40039	366.01141	0.13852	0.66029	446.48529	27732.05859	4199	5	3	1	159	186.086	2524.48539	6.91980	19859.6	12217.9	19908.5	12224.9	159.0	159.0
405/647	21497.1	24750.9	21545.9	24757.9	692.29022	17633.45508	317.99692	0.26517	0.88341	438.19031	16937.72852	4201	3	2	1	31	58.0807	1545.86682	6.92478	21497.1	24750.9	21545.9	24757.9	31.0	31.0
405/647	20716.7	20625.1	20765.5	20632.1	993.74689	29717.66797	332.65512	0.44653	0.98135	479.12732	28262.44922	4207	3	1	1	3	30.0654	2605.24988	5.03679	20716.7	20625.1	20765.5	20632.1	3.0	3.0
405/647	22299.3	26284.2	22348.1	26291.2	605.81982	4177.41748	335.22952	0.38464	0.89346	404.83136	3971.21631	4209	1	5	1	41	68.0603	366.22041	16.95080	22299.3	26284.2	22348.1	26291.2	41.0	41.0
405/647	20063.4	15381.9	20112.2	15388.9	1159.03796	37195.64063	324.27734	0.15521	1.32535	431.76248	36660.55859	4219	6	0	1	-114	-86.9651	3260.81907	4.81552	20063.4	15381.9	20112.2	15388.9	-114.0	-114.0
405/647	19854.6	16570.3	19903.5	16577.3	865.34735	22560.31836	315.61768	0.21589	0.97930	432.46997	21763.00391	4225	4	2	1	-3	24.0196	1977.78866	6.10288	19854.6	16570.3	19903.5	16577.3	-3.0	-3.0
405/647	20408.2	21191.2	20457.0	21198.2	679.16949	3387.40015	285.10458	1.49141	1.23026	443.26974	3386.25635	4225	1	3	1	-63	-35.9804	296.96219	15.93828	20408.2	21191.2	20457.0	21198.2	-63.0	-63.0
405/647	21013.6	20892.7	21062.4	20899.7	617.72687	4170.62500	331.71292	0.05626	1.38691	505.06216	3855.44556	4228	1	2	1	-139	-111.988	365.62493	18.07785	21013.6	20892.7	21062.4	20899.7	-139.0	-139.0
405/647	20067.0	19103.2	20115.8	19110.2	1028.20850	28226.95313	353.16583	0.63094	1.35468	446.42654	27893.75000	4232	3	0	1	-166	-138.998	2474.56383	5.63394	20067.0	19103.2	20115.8	19110.2	-166.0	-166.0
405/647	20671.5	22206.2	20720.4	22213.2	649.08148	21708.30078	315.94858	0.18244	1.11816	447.52390	21181.70703	4236	3	2	1	-48	-21.0084	1903.09509	5.83767	20671.5	22206.2	20720.4	22213.2	-48.0	-48.0
405/647	20842.4	22607.3	20891.3	22614.3	639.32568	31060.68750	360.63431	0.89405	1.33154	437.51862	30756.89453	4250	4	0	1	-173	-146.044	2722.98797	5.84567	20842.4	22607.3	20891.3	22614.3	-173.0	-173.0
405/647	20056.3	20085.2	20105.1	20092.2	652.05066	16527.62305	285.43402	1.49148	0.91506	447.95444	16099.41699	4251	3	4	1	6	32.9534	1448.92217	6.19323	20056.3	20085.2	20105.1	20092.2	6.0	6.0
405/647	21096.1	12545.3	21144.9	12552.3	791.27563	9726.89258	311.99179	0.49262	1.27090	442.11026	10078.62695	4257	2	2	1	-88	-61.0618	852.72457	9.64031	21096.1	12545.3	21144.9	12552.3	-88.0	-88.0
405/647	21384.4	12325.2	21433.3	12332.2	619.62018	4363.96240	338.79559	0.47634	0.88076	425.84445	4230.88916	4267	1	5	1	49	75.9127	382.57418	16.92669	21384.4	12325.2	21433.3	12332.2	49.0	49.0
405/647	20625.2	13338.4	20674.0	13345.4	1050.17969	38782.87891	290.69650	1.28131	0.91164	463.82495	38171.87891	4291	5	2	1	8	34.8517	3399.96701	3.81279	20625.2	13338.4	20674.0	13345.4	8.0	8.0
405/647	20215.6	14587.6	20264.4	14594.6	1621.63867	50256.04688	301.84521	0.77756	1.17545	435.03198	49206.20313	4294	6	0	1	-59	-32.156	4405.78178	3.41333	20215.6	14587.6	20264.4	14594.6	-59.0	-59.0
405/647	20312.0	20705.6	20360.8	20712.6	900.93835	6118.06152	332.67444	0.08899	0.77491	420.15533	5951.11670	4294	1	4	1	81	107.844	536.35026	12.31531	20312.0	20705.6	20360.8	20712.6	81.0	81.0
405/647	22293.1	26081.9	22341.9	26088.9	798.59058	30586.56641	329.07126	0.02159	0.82583	430.37759	29053.36523	4309	6	2	1	60	86.8059	2681.42334	5.78932	22293.1	26081.9	22341.9	26088.9	60.0	60.0
405/647	21334.5	12275.4	21383.3	12282.4	765.20624	4610.71191	313.36810	0.72412	0.77443	470.92310	4464.92236	4323	1	4	1	63	89.7702	404.20590	14.67419	21334.5	12275.4	21383.3	12282.4	63.0	63.0
405/647	19729.0	17562.8	19777.8	17569.8	648.73541	4826.62256	348.21536	0.57169	0.81866	478.43527	4369.11816	4323	1	6	1	83	109.77	423.13407	16.96298	19729.0	17562.8	19777.8	17569.8	83.0	83.0
405/647	19970.0	15389.9	20018.8	15396.9	725.27142	8980.01758	338.13269	0.37974	0.85574	412.95807	8722.09668	4345	2	3	1	58	84.7143	787.24851	11.51536	19970.0	15389.9	20018.8	15396.9	58.0	58.0
405/647	21322.0	24011.6	21370.8	24018.6	517.46619	3862.88428	348.79874	1.01914	1.89380	420.13397	3935.31128	4351	1	4	1	-243	-216.301	338.64632	19.68287	21322.0	24011.6	21370.8	24018.6	-243.0	-243.0
405/647	21086.4	23481.5	21135.2	23488.5	829.63562	29324.45508	375.80920	1.46852	1.27189	434.21875	28663.30078	4362	4	3	1	-187	-160.329	2570.77821	6.53650	21086.4	23481.5	21135.2	23488.5	-187.0	-187.0
405/647	20621.1	13580.5	20670.0	13587.5	517.20428	3724.33765	342.57330	0.71606	1.19904	416.35065	3520.23413	4387	1	1	1	-98	-71.3926	326.50039	19.63070	20621.1	13580.5	20670.0	13587.5	-98.0	-98.0
405/647	21711.2	12055.5	21760.0	12062.5	1382.17346	10026.06543	343.83023	0.20013	1.41886	465.23840	10198.65625	4400	1	0	1	-165	-138.426	878.95207	9.01476	21711.2	12055.5	21760.0	12062.5	-165.0	-165.0
405/647	21619.6	24841.3	21668.5	24848.3	674.95752	4342.51709	323.81174	0.09299	1.15725	418.98611	4193.34717	4403	1	5	1	-65	-38.4333	380.69414	15.65928	21619.6	24841.3	21668.5	24848.3	-65.0	-65.0
405/647	19872.1	18437.2	19920.9	18444.2	769.48474	4982.53564	324.85178	0.41689	0.75476	420.83557	4794.11035	4420	1	5	1	80	106.523	436.80246	14.04419	19872.1	18437.2	19920.9	18444.2	80.0	80.0
405/647	20231.3	14106.0	20280.2	14113.0	700.10645	8120.67285	324.14435	0.13237	0.84602	439.01068	7687.46582	4427	2	1	1	48	74.5056	711.91259	11.94307	20231.3	14106.0	20280.2	14113.0	48.0	48.0
405/647	21083.0	23719.8	21131.8	23726.8	934.48505	31283.47461	304.78922	0.62029	1.10119	445.40149	30987.77539	4431	6	3	1	-41	-14.5045	2742.51898	5.07131	21083.0	23719.8	21131.8	23726.8	-41.0	-41.0
405/647	19891.1	16146.3	19939.9	16153.3	1569.64124	12106.21777	289.99713	1.24714	1.16202	434.84674	12290.66309	4432	2	2	1	-51	-24.5071	1061.31216	7.15236	19891.1	16146.3	19939.9	16153.3	-51.0	-51.0
405/647	20420.7	13845.1	20469.5	13852.1	756.20807	27964.25781	314.59744	0.24785	0.98957	444.71841	27167.16211	4440	4	3	1	-7	19.4726	2451.53420	5.15154	20420.7	13845.1	20469.5	13852.1	-7.0	-7.0
405/647	20675.0	22742.4	20723.8	22749.4	717.79962	4812.27490	330.54733	0.34671	0.96514	419.19580	4512.10498	4448	1	6	1	8	34.4522	421.87626	14.86127	20675.0	22742.4	20723.8	22749.4	8.0	8.0
405/647	19836.4	17941.7	19885.2	17948.7	1089.65491	7150.06201	327.01709	0.06061	1.32336	444.36539	6994.86523	4461	1	3	1	-117	-90.5809	626.82234	10.74889	19836.4	17941.7	19885.2	17948.7	-117.0	-117.0
405/647	20074.7	14666.2	20123.6	14673.2	959.58459	6612.12891	335.11130	0.35792	0.88460	494.46097	6253.47607	4466	1	1	1	44	70.4064	579.66352	12.32116	20074.7	14666.2	20123.6	14673.2	44.0	44.0
405/647	20244.1	20451.4	20293.0	20458.4	511.94669	6062.80469	439.32352	0.65551	0.59555	423.78162	6111.82666	4467	1	3	1	264	290.404	531.50608	19.87453	20244.1	20451.4	20293.0	20458.4	264.0	264.0
405/647	21852.7	25419.4	21901.6	25426.3	510.26385	4468.53174	377.78531	0.42822	0.66737	409.84869	4230.29541	4470	1	0	1	172	198.396	391.74143	19.71742	21852.7	25419.4	21901.6	25426.3	172.0	172.0
405/647	19959.1	18618.3	20007.9	18625.3	1038.63403	36911.26172	349.93762	0.44449	1.38905	456.96747	35845.93750	4480	5	1	1	-168	-141.629	3235.88851	5.26293	19959.1	18618.3	20007.9	18625.3	-168.0	-168.0
405/647	20795.0	20416.7	20843.9	20423.7	691.79358	3952.85864	305.15988	0.71899	0.90298	462.28281	3904.92993	4483	1	2	1	17	43.3631	346.53407	15.89579	20795.0	20416.7	20843.9	20423.7	17.0	17.0
405/647	20345.7	20895.9	20394.6	20902.9	1137.24011	22225.94922	321.37448	0.09295	0.90675	497.32529	21183.60352	4485	3	1	1	25	51.3581	1948.47562	6.07176	20345.7	20895.9	20394.6	20902.9	25.0	25.0
405/647	20100.8	15437.7	20149.6	15444.7	771.51398	6300.62842	364.82120	1.05039	1.31563	406.40735	6215.74268	4486	1	2	1	-177	-150.644	552.35530	13.81539	20100.8	15437.7	20149.6	15444.7	-177.0	-177.0
405/647	20370.4	21006.7	20419.2	21013.7	1182.89929	6880.79736	307.89706	0.52914	0.97083	414.35199	6691.20020	4489	1	0	1	-3	23.3479	603.21680	9.88963	20370.4	21006.7	20419.2	21013.7	-3.0	-3.0
405/647	21541.9	12070.0	21590.7	12077.0	1082.11279	7381.95605	333.43372	0.40645	0.93404	434.95013	6943.24658	4489	1	2	1	23	49.3479	647.15173	10.73350	21541.9	12070.0	21590.7	12077.0	23.0	23.0
405/647	22391.2	25828.5	22440.0	25835.5	641.53595	20135.58984	383.11850	0.64570	1.53168	398.08191	19459.40039	4499	3	0	1	-253	-226.678	1765.22071	8.14584	22391.2	25828.5	22440.0	25835.5	-253.0	-253.0
405/647	20907.1	22894.4	20955.9	22901.4	958.31122	30512.75781	416.80255	1.27901	1.49064	424.23569	29393.25000	4501	3	1	1	-304	-277.683	2674.95279	6.77287	20907.1	22894.4	20955.9	22901.4	-304.0	-304.0
405/647	20065.8	18377.3	20114.6	18384.3	633.50067	7390.38232	301.52042	1.03181	0.81495	413.48157	7386.92139	4505	2	0	1	41	67.3072	647.89043	11.21836	20065.8	18377.3	20114.6	18384.3	41.0	41.0
405/647	20360.9	20470.9	20409.7	20477.9	1194.80420	10303.94238	374.89822	1.06277	1.37610	439.96109	10272.36230	4515	1	0	1	-211	-184.718	903.31263	9.92365	20360.9	20470.9	20409.7	20477.9	-211.0	-211.0
405/647	21060.0	12728.9	21108.8	12735.9	726.49030	36845.96094	336.38550	0.61016	1.00296	434.59799	35479.24609	4519	5	0	1	-5	21.2715	3230.16380	4.87273	21060.0	12728.9	21108.8	12735.9	-5.0	-5.0
405/647	20198.3	18336.4	20247.1	18343.4	627.82855	13470.26855	314.96686	0.28083	1.19220	471.78983	12953.50781	4524	2	0	1	-70	-43.7412	1180.89399	7.65390	20198.3	18336.4	20247.1	18343.4	-70.0	-70.0
405/647	20206.4	18337.7	20255.2	18344.7	2730.25439	16297.39063	311.90155	0.39433	1.18809	548.71643	16337.08887	4527	1	0	1	-67	-40.7488	1428.73845	5.67294	20206.4	18337.7	20255.2	18344.7	-67.0	-67.0
405/647	20202.8	18327.5	20251.6	18334.5	1213.98608	7541.08984	318.17807	0.16020	1.19336	441.57159	7246.49023	4529	1	4	1	-72	-45.7539	661.10246	9.85588	20202.8	18327.5	20251.6	18334.5	-72.0	-72.0
405/647	20225.5	18336.4	20274.3	18343.4	2943.30371	108602.91406	318.24722	0.15500	1.19129	501.53409	105362.85938	4531	8	0	1	-72	-45.759	9520.85909	2.30710	20225.5	18336.4	20274.3	18343.4	-72.0	-72.0
405/647	20849.3	20689.1	20898.2	20696.1	579.02795	9732.51270	332.34204	0.44846	0.99519	458.18246	9413.87695	4531	2	5	1	-3	23.241	853.21727	10.83331	20849.3	20689.1	20898.2	20696.1	-3.0	-3.0
405/647	22749.2	26520.3	22798.1	26527.3	738.85254	3993.35425	296.79056	1.29470	0.78034	468.89581	3842.60498	4534	1	3	1	47	73.2334	350.08419	15.11511	22749.2	26520.3	22798.1	26527.3	47.0	47.0
405/647	21423.8	12213.7	21472.6	12220.7	954.08051	7045.98096	346.92712	0.89732	0.93451	443.39133	6653.21729	4546	1	1	1	34	60.2028	617.69790	11.94157	21423.8	12213.7	21472.6	12220.7	34.0	34.0
405/647	20617.0	13321.7	20665.8	13328.7	952.13068	30212.54688	308.03427	0.58447	0.91812	468.45276	29956.29688	4552	4	0	1	14	40.1876	2648.63428	4.76240	20617.0	13321.7	20665.8	13328.7	14.0	14.0
405/647	20507.7	21917.8	20556.6	21924.8	650.54462	3386.56128	291.27350	1.19694	0.97777	421.93002	3278.74976	4580	1	5	1	-8	18.157	296.88865	16.23966	20507.7	21917.8	20556.6	21924.8	-8.0	-8.0
405/647	20262.4	20490.2	20311.3	20497.2	814.86072	11953.78223	322.52502	0.08325	0.89036	416.27838	11655.08203	4592	2	1	1	32	58.157	1047.94864	8.42144	20262.4	20490.2	20311.3	20497.2	32.0	32.0
405/647	22243.9	25898.7	22292.7	25905.7	1133.92261	59367.16406	321.55560	0.05217	1.08425	420.95862	58189.21094	4594	6	1	1	-39	-12.843	5204.52336	3.27600	22243.9	25898.7	22292.7	25905.7	-39.0	-39.0
405/647	22246.8	25921.5	22295.6	25928.5	1263.88904	50508.39453	321.71469	0.06165	1.06383	434.05621	49756.16016	4601	7	0	1	-31	-4.84295	4427.90427	3.90432	22246.8	25921.5	22295.6	25928.5	-31.0	-31.0
405/647	19922.9	18754.3	19971.7	18761.3	810.16956	4940.10596	315.23920	0.37390	0.88054	417.69818	4831.54541	4602	1	2	1	30	56.157	433.08279	13.43280	19922.9	18754.3	19971.7	18761.3	30.0	30.0
405/647	20722.7	22892.6	20771.6	22899.6	543.46338	38217.29297	311.32300	0.35432	1.08641	419.39249	37113.50781	4620	8	3	1	-38	-11.843	3350.38396	4.79091	20722.7	22892.6	20771.6	22899.6	-38.0	-38.0
405/647	22079.8	25762.7	22128.6	25769.7	746.98163	6273.83350	369.97430	0.22696	0.60328	432.22198	6375.23096	4621	1	4	1	181	207.157	550.00628	14.48835	22079.8	25762.7	22128.6	25769.7	181.0	181.0
405/647	19811.8	16718.2	19860.7	16725.2	917.99194	32738.67969	312.10306	0.37685	1.17792	442.43475	31213.65234	4628	5	2	1	-64	-37.843	2870.09201	4.78717	19811.8	16718.2	19860.7	16725.2	-64.0	-64.0
405/647	20756.9	22907.8	20805.7	22914.8	650.10046	3979.18066	315.83963	0.54843	1.38295	478.25092	4101.72705	4630	1	2	1	-118	-91.843	348.84164	16.96171	20756.9	22907.8	20805.7	22914.8	-118.0	-118.0
405/647	20766.9	19858.2	20815.7	19865.2	978.66742	17198.98047	325.78183	0.28062	0.78240	443.54102	16826.31836	4637	3	2	1	72	98.157	1507.77786	7.37778	20766.9	19858.2	20815.7	19865.2	72.0	72.0
405/647	19906.7	15418.0	19955.5	15425.0	732.81696	4187.33740	305.16257	1.06132	0.75794	408.78427	4253.39307	4638	1	3	1	61	87.157	367.09005	14.51062	19906.7	15418.0	19955.5	15425.0	61.0	61.0
405/647	19882.4	16393.0	19931.2	16400.0	1528.50684	10072.26660	327.71021	0.00944	1.30052	438.38068	9537.48340	4640	1	0	1	-112	-85.843	883.00237	8.22548	19882.4	16393.0	19931.2	16400.0	-112.0	-112.0
405/647	20106.3	15057.0	20155.2	15064.0	813.96570	37737.95313	308.00528	0.65751	1.28357	444.40582	36936.27734	4642	5	3	1	-88	-61.843	3308.36182	4.19868	20106.3	15057.0	20155.2	15064.0	-88.0	-88.0
405/647	20517.8	21933.8	20566.6	21940.8	572.23322	9777.08594	316.60153	0.16815	0.99028	439.15903	9758.04883	4647	2	1	1	-6	20.157	857.12486	9.81099	20517.8	21933.8	20566.6	21940.8	-6.0	-6.0
405/647	20450.2	21779.5	20499.0	21786.5	806.35535	8878.68750	299.43771	0.99149	0.87258	445.80731	8811.63477	4649	2	2	1	23	49.157	778.36523	9.75189	20450.2	21779.5	20499.0	21786.5	23.0	23.0
405/647	20493.5	21923.8	20542.3	21930.8	3375.37769	25456.09961	314.13409	0.36832	0.90587	468.14133	24952.93359	4651	2	0	1	21	47.157	2231.65225	4.67389	20493.5	21923.8	20542.3	21930.8	21.0	21.0
405/647	20610.4	20607.0	20659.3	20614.0	894.79480	7294.30176	364.49384	0.93174	0.79508	441.19412	7439.20508	4651	1	2	1	113	139.157	639.46736	12.55318	20610.4	20607.0	20659.3	20614.0	113.0	113.0
405/647	20629.6	20585.2	20678.4	20592.1	912.36871	50853.63281	338.08621	0.02003	0.76151	441.00943	48270.80859	4653	7	4	1	92	118.157	4458.17017	4.21780	20629.6	20585.2	20678.4	20592.1	92.0	92.0
405/647	20331.1	13768.8	20380.0	13775.8	716.72858	9109.37500	332.87125	0.07225	0.81578	435.46478	8550.76172	4657	2	2	1	67	93.157	798.58885	11.28852	20331.1	13768.8	20380.0	13775.8	67.0	67.0
405/647	21071.5	12434.0	21120.3	12441.0	560.34485	11191.09863	303.97849	1.02561	1.42585	433.82227	11092.73145	4660	2	3	1	-113	-86.843	981.08669	8.18949	21071.5	12434.0	21120.3	12441.0	-113.0	-113.0
405/647	19852.5	15732.8	19901.4	15739.8	1473.43689	8469.30176	306.06812	0.63297	0.94021	440.13928	8343.51758	4661	1	2	1	6	32.157	742.47574	8.48854	19852.5	15732.8	19901.4	15739.8	6.0	6.0
405/647	20677.0	20535.0	20725.8	20542.0	513.46790	17627.38281	344.66266	0.33389	0.66212	432.98074	16931.47461	4661	3	3	1	132	158.157	1545.33448	7.86345	20677.0	20535.0	20725.8	20542.0	132.0	132.0
405/647	19922.0	12077.4	19970.8	12084.4	591.42474	4875.68213	366.54559	0.04541	0.64607	439.64206	4755.52783	4666	1	0	1	164	190.157	427.43496	17.80252	19922.0	12077.4	19970.8	12084.4	164.0	164.0
405/647	20645.4	20363.3	20694.3	20370.3	1071.41614	5648.82373	293.12979	1.22786	0.87941	431.81085	5363.72852	4670	1	2	1	18	44.157	495.21374	10.84087	20645.4	20363.3	20694.3	20370.3	18.0	18.0
405/647	20031.5	15556.2	20080.4	15563.2	697.64246	9337.20996	306.97980	0.82616	1.36921	415.94690	9028.65527	4672	2	4	1	-106	-79.843	818.56238	9.51939	20031.5	15556.2	20080.4	15563.2	-106.0	-106.0
405/647	19743.1	17696.1	19791.9	17703.1	1190.45422	6675.29932	302.30063	0.72735	1.01210	435.25601	6614.59961	4680	1	1	1	-16	10.157	585.20146	9.98535	19743.1	17696.1	19791.9	17703.1	-16.0	-16.0
405/647	20456.8	21852.8	20505.7	21859.8	537.98608	7456.26660	324.87015	0.07025	0.92448	408.31586	6883.20703	4698	2	0	1	21	47.157	653.66629	12.56964	20456.8	21852.8	20505.7	21859.8	21.0	21.0
405/647	22365.2	25970.7	22414.0	25977.7	1255.14160	7134.14014	304.35785	0.70514	0.93643	422.69095	7147.72656	4704	1	0	1	7	33.157	625.42652	9.50020	22365.2	25970.7	22414.0	25977.7	7.0	7.0
405/647	20252.7	20645.3	20301.6	20652.3	538.18542	2947.92188	298.78036	1.08252	0.83821	435.75626	3696.09399	4738	1	2	1	32	58.157	258.43458	19.33725	20252.7	20645.3	20301.6	20652.3	32.0	32.0
405/647	21389.8	12173.9	21438.7	12180.9	807.23889	7436.53711	387.47562	0.78407	0.68991	451.84473	7241.43408	4739	1	1	1	178	204.157	651.93667	13.76892	21389.8	12173.9	21438.7	12180.9	178.0	178.0
405/647	20260.4	20634.6	20309.2	20641.6	569.67578	4761.58740	369.08130	0.80821	0.75172	414.47354	5604.42627	4740	1	2	1	134	160.157	417.43265	17.99470	20260.4	20634.6	20309.2	20641.6	134.0	134.0
405/647	20864.9	20680.5	20913.7	20687.5	1370.96680	7215.96826	292.88281	1.21745	0.89318	472.53046	7057.73828	4744	1	0	1	14	40.157	632.60012	9.16234	20864.9	20680.5	20913.7	20687.5	14.0	14.0
405/647	22036.3	25496.4	22085.1	25503.4	1046.69373	28670.08789	345.65729	0.85754	1.18083	408.19122	28047.17578	4755	4	2	1	-94	-67.843	2513.41199	5.70561	22036.3	25496.4	22085.1	25503.4	-94.0	-94.0
405/647	20963.0	23511.0	21011.8	23518.0	588.55072	7942.77490	468.97989	1.31512	1.59725	422.99365	7649.28613	4760	1	0	1	-393	-366.843	696.31686	17.57122	20963.0	23511.0	21011.8	23518.0	-393.0	-393.0
405/647	19725.2	17463.5	19774.1	17470.5	764.54657	21969.72266	319.18454	0.03996	1.07545	417.88315	20962.76367	4778	3	0	1	-35	-8.84295	1926.01309	5.75984	19725.2	17463.5	19774.1	17470.5	-35.0	-35.0
405/647	20115.7	20314.9	20164.5	20321.9	1037.83826	85511.53125	344.26105	0.66656	0.88173	474.21826	83775.89063	4790	9	0	1	54	80.157	7496.51376	3.15714	20115.7	20314.9	20164.5	20321.9	54.0	54.0
405/647	20784.8	20616.4	20833.6	20623.4	546.80084	4061.74146	347.93777	0.26482	1.61446	438.07248	4332.61475	4790	1	2	1	-206	-179.843	356.07947	19.05283	20784.8	20616.4	20833.6	20623.4	-206.0	-206.0
405/647	20222.2	20061.5	20271.0	20068.5	877.91394	8581.04590	298.62445	0.89829	1.16385	418.13953	8500.07520	4802	2	3	1	-55	-28.843	752.27198	9.77772	20222.2	20061.5	20271.0	20068.5	-55.0	-55.0
405/647	20693.2	20608.8	20742.0	20615.8	774.19397	5742.81006	347.69415	0.88118	0.91653	434.48117	5403.28613	4802	1	4	1	43	69.157	503.45321	14.10147	20693.2	20608.8	20742.0	20615.8	43.0	43.0
405/647	19768.9	19444.4	19817.8	19451.4	615.69061	24207.50781	430.42026	0.86318	1.62968	416.23434	23129.93359	4806	3	3	1	-341	-314.843	2122.19233	8.59952	19768.9	19444.4	19817.8	19451.4	-341.0	-341.0
405/647	20902.2	21081.1	20951.0	21088.1	2108.95459	18025.50391	328.82205	0.17457	1.23280	448.21820	17287.08984	4807	2	0	1	-94	-67.843	1580.23644	6.40325	20902.2	21081.1	20951.0	21088.1	-94.0	-94.0
405/647	21586.4	12097.3	21635.2	12104.3	1635.97266	16043.76367	313.80569	0.39215	1.24712	442.83813	15668.09375	4813	2	0	1	-84	-57.843	1406.50382	6.50716	21586.4	12097.3	21635.2	12104.3	-84.0	-84.0
405/647	20116.2	14503.5	20165.1	14510.5	744.98615	31519.16211	318.43771	0.18532	0.91733	444.43246	30314.25391	4842	3	1	1	19	45.157	2763.18093	4.42636	20116.2	14503.5	20165.1	14510.5	19.0	19.0
405/647	19967.1	15154.0	20015.9	15161.0	584.84442	4522.76416	355.01102	0.66634	0.79450	417.83258	4274.87354	4843	1	2	1	101	127.157	396.49581	17.65350	19967.1	15154.0	20015.9	15161.0	101.0	101.0
405/647	19933.5	18824.8	19982.4	18831.8	719.11279	4230.09766	309.62552	0.44409	1.13921	397.68503	4091.87402	4857	1	0	1	-52	-25.843	370.83870	14.60003	19933.5	18824.8	19982.4	18831.8	-52.0	-52.0
405/647	19992.8	19051.5	20041.6	19058.5	755.80145	7315.38477	298.31284	0.88701	1.11523	425.72800	7389.60010	4858	2	2	1	-43	-16.843	641.31564	11.22909	19992.8	19051.5	20041.6	19058.5	-43.0	-43.0
405/647	20318.7	20793.7	20367.6	20800.7	1083.82178	12582.54980	319.46350	0.31292	0.84066	417.92767	12053.61523	4861	2	0	1	46	72.157	1103.07062	7.96881	20318.7	20793.7	20367.6	20800.7	46.0	46.0
405/647	19871.9	16058.4	19920.7	16065.4	686.89081	3746.45581	298.14429	0.88676	1.04760	437.41861	3806.53467	4868	1	1	1	-26	0.157045	328.43942	15.69331	19871.9	16058.4	19920.7	16065.4	-26.0	-26.0
405/647	19752.7	15868.1	19801.5	15875.1	650.26782	4288.03955	327.82593	0.41448	0.73350	443.13605	4325.59863	4873	1	1	1	90	116.157	375.91828	16.48377	19752.7	15868.1	19801.5	15875.1	90.0	90.0
405/647	20251.8	14032.7	20300.7	14039.7	694.35944	13699.08789	324.77692	0.08594	0.93589	438.98718	13128.64160	4878	2	4	1	17	43.157	1200.95383	7.75362	20251.8	14032.7	20300.7	14039.7	17.0	17.0
405/647	20771.0	21118.2	20819.9	21125.2	3277.67480	118618.69531	316.48111	0.18282	0.97840	512.86304	114394.78906	4883	6	1	1	-2	24.157	10398.90958	2.03635	20771.0	21118.2	20819.9	21125.2	-2.0	-2.0
405/647	20323.1	21010.8	20372.0	21017.8	723.07703	7058.05176	398.85052	1.45418	0.75162	495.13748	7038.27246	4884	1	1	1	176	202.157	618.75611	15.60595	20323.1	21010.8	20372.0	21017.8	176.0	176.0
405/647	20641.9	13540.3	20690.8	13547.3	1212.44177	36565.71094	365.63892	0.94950	1.35101	493.49838	35718.48047	4888	4	0	1	-188	-161.843	3205.59521	5.43482	20641.9	13540.3	20690.8	13547.3	-188.0	-188.0
405/647	20787.8	20683.5	20836.6	20690.5	1579.00269	14395.74609	326.51492	0.30100	1.42500	451.92691	13977.65430	4892	2	1	1	-140	-113.843	1262.02755	7.58030	20787.8	20683.5	20836.6	20690.5	-140.0	-140.0
